column_a,trans_id,account_id,type,operation,amount,balance,k_symbol,bank,account,year,month,day,fulldate,fulltime,fulldatewithtime,date
924562,T00358171,A00001216,Debit,Cash Withdrawal,14.6,21159.2,Payment on Statement,,,2018,7,31,2018-07-31,10:58:06,2018-07-31T10:58:06,2018-07-31
924613,T00435448,A00001479,Debit,Cash Withdrawal,14.6,14862.7,Payment on Statement,,,2018,7,31,2018-07-31,16:47:38,2018-07-31T16:47:38,2018-07-31
925066,T03583464,A00001615,Credit,,64.6,14671.7,Interest Credited,,,2018,7,31,2018-07-31,09:07:55,2018-07-31T09:07:55,2018-07-31
925852,T03502670,A00008645,Credit,,78.5,24362.5,Interest Credited,,,2018,7,31,2018-07-31,16:09:54,2018-07-31T16:09:54,2018-07-31
925951,T03549794,A00000580,Credit,,122.3,27470.0,Interest Credited,,,2018,7,31,2018-07-31,11:30:07,2018-07-31T11:30:07,2018-07-31
926221,T03465524,A00003332,Credit,,110.5,31699.4,Interest Credited,,,2018,7,31,2018-07-31,09:05:57,2018-07-31T09:05:57,2018-07-31
926749,T02616376,A00008645,Debit,Cash Withdrawal,14.6,24347.9,Payment on Statement,,,2018,7,31,2018-07-31,11:23:13,2018-07-31T11:23:13,2018-07-31
928007,T00005397,A00000022,Debit,Cash Withdrawal,14.6,25999.5,Payment on Statement,,,2018,7,31,2018-07-31,09:00:55,2018-07-31T09:00:55,2018-07-31
928440,T01424463,A00004852,Debit,Cash Withdrawal,14.6,21959.6,Payment on Statement,,,2018,7,31,2018-07-31,12:10:20,2018-07-31T12:10:20,2018-07-31
928765,T03612878,A00002499,Credit,,138.4,38374.0,Interest Credited,,,2018,7,31,2018-07-31,13:42:16,2018-07-31T13:42:16,2018-07-31
929023,T03667399,A00004852,Credit,,105.3,21974.2,Interest Credited,,,2018,7,31,2018-07-31,12:48:03,2018-07-31T12:48:03,2018-07-31
929387,T03570688,A00001216,Credit,,81.2,21173.8,Interest Credited,,,2018,7,31,2018-07-31,15:59:00,2018-07-31T15:59:00,2018-07-31
929964,T03476394,A00008645,Credit,,92.9,24284.0,Interest Credited,,,2018,7,31,2018-07-31,11:12:44,2018-07-31T11:12:44,2018-07-31
930032,T00253157,A00000866,Debit,Cash Withdrawal,14.6,49509.2,Payment on Statement,,,2018,7,31,2018-07-31,15:23:17,2018-07-31T15:23:17,2018-07-31
930035,T00253087,A00000866,Debit,Cash Withdrawal,1600.0,47909.2,,,,2018,7,31,2018-07-31,12:06:06,2018-07-31T12:06:06,2018-07-31
930197,T03531019,A00000022,Credit,,158.2,26014.1,Interest Credited,,,2018,7,31,2018-07-31,16:25:55,2018-07-31T16:25:55,2018-07-31
931566,T00731273,A00002499,Debit,Remittance to Another Bank,1858.0,36501.4,Insurance Payment,Citigroup,12857330.0,2018,8,5,2018-08-05,11:59:05,2018-08-05T11:59:05,2018-08-05
931712,T00173015,A00000580,Debit,Remittance to Another Bank,1715.0,25740.4, ,JPMorgan Chase,27916240.0,2018,8,5,2018-08-05,14:42:12,2018-08-05T14:42:12,2018-08-05
931916,T00358079,A00001216,Credit,Collection from Another Bank,3524.0,24683.2,,PNC Financial Services,67353.0,2018,8,5,2018-08-05,13:35:41,2018-08-05T13:35:41,2018-08-05
931921,T00358115,A00001216,Debit,Remittance to Another Bank,2349.0,22334.2,Household,PNC Financial Services,9067219.0,2018,8,5,2018-08-05,16:02:43,2018-08-05T16:02:43,2018-08-05
932175,T02616297,A00008645,Debit,Remittance to Another Bank,8919.0,15428.9,Household,Morgan Stanley,37808364.0,2018,8,5,2018-08-05,14:43:60,2018-08-05T14:43:60,2018-08-05
932598,T00253000,A00000866,Debit,Remittance to Another Bank,3844.0,44065.2, ,U.S. Bancorp,70676672.0,2018,8,5,2018-08-05,08:21:25,2018-08-05T08:21:25,2018-08-05
932884,T00172943,A00000580,Credit,Credit in Cash,7930.0,33670.4,,,,2018,8,6,2018-08-06,13:31:58,2018-08-06T13:31:58,2018-08-06
933107,T00435300,A00001479,Credit,Collection from Another Bank,3244.0,18106.7,,Wells Fargo & Co.,79756843.0,2018,8,6,2018-08-06,12:13:58,2018-08-06T12:13:58,2018-08-06
933557,T01424318,A00004852,Debit,Remittance to Another Bank,4794.0,17165.6,Household,TD Bank,23212576.0,2018,8,6,2018-08-06,12:20:57,2018-08-06T12:20:57,2018-08-06
934144,T00977660,A00003332,Credit,Credit in Cash,7794.0,39478.8,,,,2018,8,7,2018-08-07,12:23:12,2018-08-07T12:23:12,2018-08-07
935118,T00173099,A00000580,Credit,Credit in Cash,4400.0,38070.4,,,,2018,8,8,2018-08-08,08:20:59,2018-08-08T08:20:59,2018-08-08
935996,T00252784,A00000866,Debit,Remittance to Another Bank,465.0,43600.2,Household,State Street Corp.,81990486.0,2018,8,8,2018-08-08,14:38:04,2018-08-08T14:38:04,2018-08-08
936000,T00252928,A00000866,Debit,Remittance to Another Bank,504.0,43096.2,Insurance Payment,Bank of America,94022661.0,2018,8,8,2018-08-08,15:59:30,2018-08-08T15:59:30,2018-08-08
936727,T02616321,A00008645,Debit,Cash Withdrawal,3500.0,11928.9,,,0.0,2018,8,9,2018-08-09,13:52:23,2018-08-09T13:52:23,2018-08-09
937409,T00173033,A00000580,Debit,Cash Withdrawal,3360.0,34710.4,,,,2018,8,10,2018-08-10,11:10:45,2018-08-10T11:10:45,2018-08-10
937614,T00435348,A00001479,Debit,Remittance to Another Bank,2162.0,15944.7,Household,TD Bank,35573202.0,2018,8,10,2018-08-10,12:18:25,2018-08-10T12:18:25,2018-08-10
937991,T00005296,A00000022,Debit,Remittance to Another Bank,6352.0,19647.5,Household,Capital One,34691494.0,2018,8,10,2018-08-10,16:48:49,2018-08-10T16:48:49,2018-08-10
938232,T00252856,A00000866,Debit,Remittance to Another Bank,38.0,43058.2, ,Citigroup,26753026.0,2018,8,10,2018-08-10,11:14:23,2018-08-10T11:14:23,2018-08-10
938351,T00731201,A00002499,Debit,Remittance to Another Bank,112.0,36389.4,Household,Citigroup,26827723.0,2018,8,11,2018-08-11,08:15:00,2018-08-11T08:15:00,2018-08-11
939339,T00252712,A00000866,Credit,Credit in Cash,12644.0,55702.2,,,,2018,8,11,2018-08-11,16:35:03,2018-08-11T16:35:03,2018-08-11
939449,T00731165,A00002499,Credit,Credit in Cash,5855.0,42244.4,,,,2018,8,12,2018-08-12,12:33:47,2018-08-12T12:33:47,2018-08-12
940251,T02616351,A00008645,Debit,Cash Withdrawal,1920.0,10008.9,,,,2018,8,12,2018-08-12,11:28:15,2018-08-12T11:28:15,2018-08-12
940479,T00005236,A00000022,Credit,Credit in Cash,16873.0,36520.5,,,,2018,8,12,2018-08-12,15:06:31,2018-08-12T15:06:31,2018-08-12
940604,T01424366,A00004852,Debit,Remittance to Another Bank,5925.0,18431.6,Loan Payment,State Street Corp.,98242383.0,2018,8,12,2018-08-12,08:21:51,2018-08-12T08:21:51,2018-08-12
940620,T01424270,A00004852,Credit,Credit in Cash,7191.0,24356.6,,,,2018,8,12,2018-08-12,14:19:14,2018-08-12T14:19:14,2018-08-12
940821,T00253229,A00000866,Debit,Cash Withdrawal,7600.0,48102.2,,,,2018,8,12,2018-08-12,09:27:19,2018-08-12T09:27:19,2018-08-12
940969,T00731237,A00002499,Debit,Remittance to Another Bank,1933.0,40311.4, ,Capital One,97045737.0,2018,8,13,2018-08-13,16:25:10,2018-08-13T16:25:10,2018-08-13
941144,T00172979,A00000580,Debit,Remittance to Another Bank,3571.0,31139.4,Household,Morgan Stanley,18037027.0,2018,8,13,2018-08-13,10:16:57,2018-08-13T10:16:57,2018-08-13
942256,T00474241,A00001615,Debit,Remittance to Another Bank,3124.0,18159.1,Household,TD Bank,27684122.0,2018,8,14,2018-08-14,10:16:06,2018-08-14T10:16:06,2018-08-14
942259,T00474217,A00001615,Credit,Collection from Another Bank,6626.0,21283.1,Old Age Pension,Capital One,96091472.0,2018,8,14,2018-08-14,13:25:55,2018-08-14T13:25:55,2018-08-14
942559,T00435402,A00001479,Debit,Cash Withdrawal,1140.0,14804.7,,,,2018,8,14,2018-08-14,12:15:30,2018-08-14T12:15:30,2018-08-14
942805,T02616273,A00008645,Credit,Credit in Cash,16929.0,26937.9,,,,2018,8,14,2018-08-14,16:51:59,2018-08-14T16:51:59,2018-08-14
943573,T00474271,A00001615,Debit,Cash Withdrawal,1280.0,14679.1,,,,2018,8,16,2018-08-16,11:35:23,2018-08-16T11:35:23,2018-08-16
943574,T00474304,A00001615,Debit,Cash Withdrawal,2200.0,15959.1,,,,2018,8,16,2018-08-16,14:13:03,2018-08-16T14:13:03,2018-08-16
943641,T00435491,A00001479,Debit,Cash Withdrawal,2300.0,12504.7,,,,2018,8,16,2018-08-16,16:17:52,2018-08-16T16:17:52,2018-08-16
943875,T00977732,A00003332,Credit,Credit in Cash,3400.0,42878.8,,,,2018,8,17,2018-08-17,08:52:06,2018-08-17T08:52:06,2018-08-17
943975,T02616394,A00008645,Debit,Cash Withdrawal,3500.0,23437.9,,,,2018,8,17,2018-08-17,15:12:39,2018-08-17T15:12:39,2018-08-17
944191,T00358205,A00001216,Debit,Cash Withdrawal,3800.0,18534.2,,,,2018,8,18,2018-08-18,10:57:08,2018-08-18T10:57:08,2018-08-18
945819,T02616355,A00008645,Debit,Cash Withdrawal,1200.0,22237.9,,,,2018,8,25,2018-08-25,09:15:05,2018-08-25T09:15:05,2018-08-25
945870,T01424508,A00004852,Credit,Credit in Cash,2000.0,20431.6,,,,2018,8,25,2018-08-25,09:58:30,2018-08-25T09:58:30,2018-08-25
945925,T00731385,A00002499,Debit,Cash Withdrawal,2000.0,38311.4,,,,2018,8,26,2018-08-26,09:52:38,2018-08-26T09:52:38,2018-08-26
946688,T00358138,A00001216,Debit,Cash Withdrawal,1410.0,17124.2,,,,2018,8,29,2018-08-29,16:43:52,2018-08-29T16:43:52,2018-08-29
946769,T00005455,A00000022,Debit,Cash Withdrawal,14700.0,21820.5,,,,2018,8,29,2018-08-29,11:23:58,2018-08-29T11:23:58,2018-08-29
947072,T00731351,A00002499,Debit,Cash Withdrawal,14.6,38459.4,Payment on Statement,,,2018,8,31,2018-08-31,15:35:43,2018-08-31T15:35:43,2018-08-31
947719,T03579109,A00001479,Credit,,56.1,12560.8,Interest Credited,,,2018,8,31,2018-08-31,15:14:60,2018-08-31T15:14:60,2018-08-31
948015,T00474294,A00001615,Debit,Cash Withdrawal,14.6,14727.4,Payment on Statement,,,2018,8,31,2018-08-31,15:09:15,2018-08-31T15:09:15,2018-08-31
948088,T03558865,A00000866,Credit,,195.3,48297.5,Interest Credited,,,2018,8,31,2018-08-31,09:15:44,2018-08-31T09:15:44,2018-08-31
948669,T00173069,A00000580,Debit,Cash Withdrawal,14.6,31255.4,Payment on Statement,,,2018,8,31,2018-08-31,09:26:05,2018-08-31T09:26:05,2018-08-31
949713,T00977712,A00003332,Debit,Cash Withdrawal,14.6,43018.6,Payment on Statement,,,2018,8,31,2018-08-31,09:40:26,2018-08-31T09:40:26,2018-08-31
950168,T00358172,A00001216,Debit,Cash Withdrawal,14.6,17193.7,Payment on Statement,,,2018,8,31,2018-08-31,13:36:54,2018-08-31T13:36:54,2018-08-31
950208,T00435449,A00001479,Debit,Cash Withdrawal,14.6,12546.2,Payment on Statement,,,2018,8,31,2018-08-31,13:59:47,2018-08-31T13:59:47,2018-08-31
950732,T03583465,A00001615,Credit,,62.9,14742.0,Interest Credited,,,2018,8,31,2018-08-31,16:40:13,2018-08-31T16:40:13,2018-08-31
951430,T03502671,A00008645,Credit,,87.0,22411.9,Interest Credited,,,2018,8,31,2018-08-31,10:14:09,2018-08-31T10:14:09,2018-08-31
951518,T03549795,A00000580,Credit,,130.7,31270.0,Interest Credited,,,2018,8,31,2018-08-31,13:41:06,2018-08-31T13:41:06,2018-08-31
951800,T03465525,A00003332,Credit,,154.4,43033.2,Interest Credited,,,2018,8,31,2018-08-31,16:52:41,2018-08-31T16:52:41,2018-08-31
952344,T02616377,A00008645,Debit,Cash Withdrawal,14.6,22397.3,Payment on Statement,,,2018,8,31,2018-08-31,14:47:10,2018-08-31T14:47:10,2018-08-31
953618,T00005398,A00000022,Debit,Cash Withdrawal,14.6,21933.0,Payment on Statement,,,2018,8,31,2018-08-31,10:22:07,2018-08-31T10:22:07,2018-08-31
954069,T01424464,A00004852,Debit,Cash Withdrawal,14.6,20497.2,Payment on Statement,,,2018,8,31,2018-08-31,15:05:10,2018-08-31T15:05:10,2018-08-31
954418,T03612879,A00002499,Credit,,162.6,38474.0,Interest Credited,,,2018,8,31,2018-08-31,16:32:35,2018-08-31T16:32:35,2018-08-31
954670,T03667400,A00004852,Credit,,80.2,20511.8,Interest Credited,,,2018,8,31,2018-08-31,08:27:15,2018-08-31T08:27:15,2018-08-31
955051,T03570689,A00001216,Credit,,84.2,17208.3,Interest Credited,,,2018,8,31,2018-08-31,10:32:31,2018-08-31T10:32:31,2018-08-31
955612,T03476395,A00008645,Credit,,87.0,22324.9,Interest Credited,,,2018,8,31,2018-08-31,11:51:40,2018-08-31T11:51:40,2018-08-31
955665,T00253158,A00000866,Debit,Cash Withdrawal,14.6,48282.9,Payment on Statement,,,2018,8,31,2018-08-31,14:34:27,2018-08-31T14:34:27,2018-08-31
955821,T03531020,A00000022,Credit,,127.1,21947.6,Interest Credited,,,2018,8,31,2018-08-31,10:30:11,2018-08-31T10:30:11,2018-08-31
957187,T00731274,A00002499,Debit,Remittance to Another Bank,1858.0,36601.4,Insurance Payment,Citigroup,12857330.0,2018,9,5,2018-09-05,11:33:00,2018-09-05T11:33:00,2018-09-05
957362,T00173016,A00000580,Debit,Remittance to Another Bank,1715.0,29540.4, ,JPMorgan Chase,27916240.0,2018,9,5,2018-09-05,16:41:02,2018-09-05T16:41:02,2018-09-05
957576,T00358116,A00001216,Debit,Remittance to Another Bank,2349.0,18368.7,Household,PNC Financial Services,9067219.0,2018,9,5,2018-09-05,08:31:26,2018-09-05T08:31:26,2018-09-05
957578,T00358080,A00001216,Credit,Collection from Another Bank,3524.0,20717.7,,PNC Financial Services,67353.0,2018,9,5,2018-09-05,08:54:57,2018-09-05T08:54:57,2018-09-05
957828,T02616298,A00008645,Debit,Remittance to Another Bank,8919.0,13478.3,Household,Morgan Stanley,37808364.0,2018,9,5,2018-09-05,12:27:03,2018-09-05T12:27:03,2018-09-05
958246,T00253001,A00000866,Debit,Remittance to Another Bank,3844.0,44438.9, ,U.S. Bancorp,70676672.0,2018,9,5,2018-09-05,11:56:23,2018-09-05T11:56:23,2018-09-05
958514,T00172944,A00000580,Credit,Credit in Cash,7930.0,37470.4,,,,2018,9,6,2018-09-06,09:22:49,2018-09-06T09:22:49,2018-09-06
958718,T00435301,A00001479,Credit,Collection from Another Bank,3244.0,15790.2,,Wells Fargo & Co.,79756843.0,2018,9,6,2018-09-06,16:53:04,2018-09-06T16:53:04,2018-09-06
959184,T01424319,A00004852,Debit,Remittance to Another Bank,4794.0,15703.2,Household,TD Bank,23212576.0,2018,9,6,2018-09-06,08:19:09,2018-09-06T08:19:09,2018-09-06
959657,T00173100,A00000580,Debit,Cash Withdrawal,1100.0,36370.4,,,,2018,9,7,2018-09-07,14:41:38,2018-09-07T14:41:38,2018-09-07
959794,T00977661,A00003332,Credit,Credit in Cash,7794.0,50812.6,,,,2018,9,7,2018-09-07,15:08:12,2018-09-07T15:08:12,2018-09-07
961648,T00252785,A00000866,Debit,Remittance to Another Bank,465.0,43973.9,Household,State Street Corp.,81990486.0,2018,9,8,2018-09-08,16:30:58,2018-09-08T16:30:58,2018-09-08
961652,T00252929,A00000866,Debit,Remittance to Another Bank,504.0,43469.9,Insurance Payment,Bank of America,94022661.0,2018,9,8,2018-09-08,11:33:16,2018-09-08T11:33:16,2018-09-08
961942,T00173036,A00000580,Debit,Cash Withdrawal,1800.0,34570.4,,,,2018,9,9,2018-09-09,09:19:45,2018-09-09T09:19:45,2018-09-09
962139,T00435404,A00001479,Debit,Cash Withdrawal,480.0,15310.2,,,,2018,9,9,2018-09-09,10:38:56,2018-09-09T10:38:56,2018-09-09
963269,T00435349,A00001479,Debit,Remittance to Another Bank,2162.0,13148.2,Household,TD Bank,35573202.0,2018,9,10,2018-09-10,08:15:08,2018-09-10T08:15:08,2018-09-10
963643,T00005297,A00000022,Debit,Remittance to Another Bank,6352.0,15581.0,Household,Capital One,34691494.0,2018,9,10,2018-09-10,08:11:39,2018-09-10T08:11:39,2018-09-10
963881,T00252857,A00000866,Debit,Remittance to Another Bank,38.0,43431.9, ,Citigroup,26753026.0,2018,9,10,2018-09-10,16:06:45,2018-09-10T16:06:45,2018-09-10
963994,T00731202,A00002499,Debit,Remittance to Another Bank,112.0,36489.4,Household,Citigroup,26827723.0,2018,9,11,2018-09-11,10:58:39,2018-09-11T10:58:39,2018-09-11
964556,T02616322,A00008645,Debit,Cash Withdrawal,3900.0,9578.3,,,0.0,2018,9,11,2018-09-11,14:09:11,2018-09-11T14:09:11,2018-09-11
964920,T00253230,A00000866,Debit,Cash Withdrawal,10000.0,46075.9,,,,2018,9,11,2018-09-11,10:15:22,2018-09-11T10:15:22,2018-09-11
964921,T00252713,A00000866,Credit,Credit in Cash,12644.0,56075.9,,,,2018,9,11,2018-09-11,10:57:00,2018-09-11T10:57:00,2018-09-11
965029,T00731166,A00002499,Credit,Credit in Cash,5855.0,42344.4,,,,2018,9,12,2018-09-12,12:32:35,2018-09-12T12:32:35,2018-09-12
966109,T00005237,A00000022,Credit,Credit in Cash,16873.0,32454.0,,,,2018,9,12,2018-09-12,10:41:01,2018-09-12T10:41:01,2018-09-12
966240,T01424367,A00004852,Debit,Remittance to Another Bank,5925.0,16969.2,Loan Payment,State Street Corp.,98242383.0,2018,9,12,2018-09-12,13:58:57,2018-09-12T13:58:57,2018-09-12
966244,T01424271,A00004852,Credit,Credit in Cash,7191.0,22894.2,,,,2018,9,12,2018-09-12,10:41:08,2018-09-12T10:41:08,2018-09-12
966620,T00731238,A00002499,Debit,Remittance to Another Bank,1933.0,40411.4, ,Capital One,97045737.0,2018,9,13,2018-09-13,09:27:35,2018-09-13T09:27:35,2018-09-13
966789,T00172980,A00000580,Debit,Remittance to Another Bank,3571.0,30999.4,Household,Morgan Stanley,18037027.0,2018,9,13,2018-09-13,10:31:47,2018-09-13T10:31:47,2018-09-13
967873,T00474242,A00001615,Debit,Remittance to Another Bank,3124.0,18229.4,Household,TD Bank,27684122.0,2018,9,14,2018-09-14,14:09:03,2018-09-14T14:09:03,2018-09-14
967876,T00474218,A00001615,Credit,Collection from Another Bank,6626.0,21353.4,Old Age Pension,Capital One,96091472.0,2018,9,14,2018-09-14,10:50:31,2018-09-14T10:50:31,2018-09-14
968418,T02616274,A00008645,Credit,Credit in Cash,16929.0,26507.3,,,,2018,9,14,2018-09-14,14:21:42,2018-09-14T14:21:42,2018-09-14
968940,T00474305,A00001615,Debit,Cash Withdrawal,4800.0,13429.4,,,,2018,9,15,2018-09-15,08:41:43,2018-09-15T08:41:43,2018-09-15
969007,T00435492,A00001479,Debit,Cash Withdrawal,100.0,13048.2,,,,2018,9,15,2018-09-15,08:24:27,2018-09-15T08:24:27,2018-09-15
969252,T00977733,A00003332,Debit,Cash Withdrawal,1700.0,49112.6,,,,2018,9,16,2018-09-16,10:29:18,2018-09-16T10:29:18,2018-09-16
969349,T02616395,A00008645,Debit,Cash Withdrawal,1900.0,24607.3,,,,2018,9,16,2018-09-16,11:58:34,2018-09-16T11:58:34,2018-09-16
969555,T00358206,A00001216,Debit,Cash Withdrawal,500.0,17868.7,,,,2018,9,17,2018-09-17,15:27:07,2018-09-17T15:27:07,2018-09-17
971292,T01424509,A00004852,Credit,Credit in Cash,4800.0,21769.2,,,,2018,9,24,2018-09-24,14:45:11,2018-09-24T14:45:11,2018-09-24
971349,T00731386,A00002499,Debit,Cash Withdrawal,2900.0,37511.4,,,,2018,9,25,2018-09-25,12:44:55,2018-09-25T12:44:55,2018-09-25
972208,T00005456,A00000022,Debit,Cash Withdrawal,13300.0,19154.0,,,,2018,9,28,2018-09-28,16:58:53,2018-09-28T16:58:53,2018-09-28
972501,T00731352,A00002499,Debit,Cash Withdrawal,14.6,37658.9,Payment on Statement,,,2018,9,30,2018-09-30,10:17:25,2018-09-30T10:17:25,2018-09-30
973132,T03579110,A00001479,Credit,,52.9,13101.1,Interest Credited,,,2018,9,30,2018-09-30,16:60:11,2018-09-30T16:60:11,2018-09-30
973435,T00474295,A00001615,Debit,Cash Withdrawal,14.6,13473.7,Payment on Statement,,,2018,9,30,2018-09-30,13:44:13,2018-09-30T13:44:13,2018-09-30
973576,T03558866,A00000866,Credit,,187.4,46263.3,Interest Credited,,,2018,9,30,2018-09-30,08:22:11,2018-09-30T08:22:11,2018-09-30
974101,T00173070,A00000580,Debit,Cash Withdrawal,14.6,31118.0,Payment on Statement,,,2018,9,30,2018-09-30,08:04:10,2018-09-30T08:04:10,2018-09-30
975142,T00977713,A00003332,Debit,Cash Withdrawal,14.6,49289.7,Payment on Statement,,,2018,9,30,2018-09-30,10:09:50,2018-09-30T10:09:50,2018-09-30
975624,T00358173,A00001216,Debit,Cash Withdrawal,14.6,17928.5,Payment on Statement,,,2018,9,30,2018-09-30,15:25:08,2018-09-30T15:25:08,2018-09-30
975654,T00435450,A00001479,Debit,Cash Withdrawal,14.6,13086.5,Payment on Statement,,,2018,9,30,2018-09-30,13:43:50,2018-09-30T13:43:50,2018-09-30
976132,T03583466,A00001615,Credit,,59.0,13488.3,Interest Credited,,,2018,9,30,2018-09-30,09:25:38,2018-09-30T09:25:38,2018-09-30
976913,T03502672,A00008645,Credit,,86.4,24693.7,Interest Credited,,,2018,9,30,2018-09-30,12:56:10,2018-09-30T12:56:10,2018-09-30
976956,T03549796,A00000580,Credit,,133.1,31132.6,Interest Credited,,,2018,9,30,2018-09-30,08:30:32,2018-09-30T08:30:32,2018-09-30
977250,T03465526,A00003332,Credit,,191.7,49304.3,Interest Credited,,,2018,9,30,2018-09-30,09:46:05,2018-09-30T09:46:05,2018-09-30
977779,T02616378,A00008645,Debit,Cash Withdrawal,14.6,24768.8,Payment on Statement,,,2018,9,30,2018-09-30,13:33:43,2018-09-30T13:33:43,2018-09-30
979066,T00005399,A00000022,Debit,Cash Withdrawal,14.6,19249.3,Payment on Statement,,,2018,9,30,2018-09-30,14:47:14,2018-09-30T14:47:14,2018-09-30
979511,T01424465,A00004852,Debit,Cash Withdrawal,14.6,21841.4,Payment on Statement,,,2018,9,30,2018-09-30,11:25:40,2018-09-30T11:25:40,2018-09-30
979856,T03612880,A00002499,Credit,,162.1,37673.5,Interest Credited,,,2018,9,30,2018-09-30,15:54:38,2018-09-30T15:54:38,2018-09-30
980084,T03667401,A00004852,Credit,,86.9,21856.0,Interest Credited,,,2018,9,30,2018-09-30,15:15:24,2018-09-30T15:15:24,2018-09-30
980430,T03570690,A00001216,Credit,,74.4,17943.1,Interest Credited,,,2018,9,30,2018-09-30,10:06:41,2018-09-30T10:06:41,2018-09-30
981067,T03476396,A00008645,Credit,,89.7,24783.4,Interest Credited,,,2018,9,30,2018-09-30,08:53:45,2018-09-30T08:53:45,2018-09-30
981119,T00253159,A00000866,Debit,Cash Withdrawal,14.6,46248.7,Payment on Statement,,,2018,9,30,2018-09-30,13:60:42,2018-09-30T13:60:42,2018-09-30
981314,T03531021,A00000022,Credit,,109.9,19263.9,Interest Credited,,,2018,9,30,2018-09-30,08:46:13,2018-09-30T08:46:13,2018-09-30
982624,T00731275,A00002499,Debit,Remittance to Another Bank,1858.0,35800.9,Insurance Payment,Citigroup,12857330.0,2018,10,5,2018-10-05,12:22:07,2018-10-05T12:22:07,2018-10-05
982783,T00173017,A00000580,Debit,Remittance to Another Bank,1715.0,29403.0, ,JPMorgan Chase,27916240.0,2018,10,5,2018-10-05,08:40:51,2018-10-05T08:40:51,2018-10-05
982998,T00358081,A00001216,Credit,Collection from Another Bank,3524.0,21452.5,,PNC Financial Services,67353.0,2018,10,5,2018-10-05,14:22:07,2018-10-05T14:22:07,2018-10-05
983002,T00358117,A00001216,Debit,Remittance to Another Bank,2349.0,19103.5,Household,PNC Financial Services,9067219.0,2018,10,5,2018-10-05,13:37:11,2018-10-05T13:37:11,2018-10-05
983255,T02616299,A00008645,Debit,Remittance to Another Bank,8919.0,15849.8,Household,Morgan Stanley,37808364.0,2018,10,5,2018-10-05,08:26:60,2018-10-05T08:26:60,2018-10-05
983683,T00253002,A00000866,Debit,Remittance to Another Bank,3844.0,42404.7, ,U.S. Bancorp,70676672.0,2018,10,5,2018-10-05,08:33:23,2018-10-05T08:33:23,2018-10-05
983953,T00172945,A00000580,Credit,Credit in Cash,7930.0,37333.0,,,,2018,10,6,2018-10-06,16:12:56,2018-10-06T16:12:56,2018-10-06
984179,T00435302,A00001479,Credit,Collection from Another Bank,3244.0,16330.5,,Wells Fargo & Co.,79756843.0,2018,10,6,2018-10-06,08:08:49,2018-10-06T08:08:49,2018-10-06
984642,T01424320,A00004852,Debit,Remittance to Another Bank,4794.0,17047.4,Household,TD Bank,23212576.0,2018,10,6,2018-10-06,08:30:44,2018-10-06T08:30:44,2018-10-06
